dataset,fold,threshold,precision,recall
Amazon-GoogleProducts,4,0.08,0.3651315789473684,0.9061224489795918
Amazon-GoogleProducts,4,0.09,0.3806228373702422,0.8979591836734694
Amazon-GoogleProducts,4,0.1,0.39492753623188404,0.889795918367347
Amazon-GoogleProducts,4,0.11,0.41030534351145037,0.8775510204081632
Amazon-GoogleProducts,4,0.12,0.4262948207171315,0.8734693877551021
Amazon-GoogleProducts,4,0.13,0.43478260869565216,0.8571428571428571
Amazon-GoogleProducts,4,0.14,0.45098039215686275,0.8448979591836735
Amazon-GoogleProducts,4,0.15,0.45861297539149887,0.8367346938775511
Amazon-GoogleProducts,4,0.16,0.463302752293578,0.8244897959183674
Amazon-GoogleProducts,4,0.17,0.47183098591549294,0.8204081632653061
Amazon-GoogleProducts,4,0.18,0.47815533980582525,0.8040816326530612
Amazon-GoogleProducts,4,0.19,0.4847715736040609,0.7795918367346939
Amazon-GoogleProducts,4,0.2,0.4908616187989556,0.7673469387755102
Amazon-GoogleProducts,4,0.21,0.49732620320855614,0.7591836734693878
Amazon-GoogleProducts,4,0.22,0.4972677595628415,0.7428571428571429
Amazon-GoogleProducts,4,0.23,0.5098039215686274,0.7428571428571429
Amazon-GoogleProducts,4,0.24,0.5157593123209169,0.7346938775510204
Amazon-GoogleProducts,4,0.25,0.5144508670520231,0.726530612244898
Amazon-GoogleProducts,4,0.26,0.5205882352941177,0.7224489795918367
Amazon-GoogleProducts,4,0.27,0.5301204819277109,0.7183673469387755
Amazon-GoogleProducts,4,0.28,0.5368098159509203,0.7142857142857143
Amazon-GoogleProducts,4,0.29,0.5457413249211357,0.7061224489795919
Amazon-GoogleProducts,4,0.3,0.5416666666666666,0.689795918367347
Amazon-GoogleProducts,4,0.31,0.5460526315789473,0.6775510204081633
Amazon-GoogleProducts,4,0.32,0.5506756756756757,0.6653061224489796
Amazon-GoogleProducts,4,0.33,0.5633802816901409,0.6530612244897959
Amazon-GoogleProducts,4,0.34,0.5683453237410072,0.6448979591836734
Amazon-GoogleProducts,4,0.35,0.5719557195571956,0.6326530612244898
Amazon-GoogleProducts,4,0.36,0.5740740740740741,0.6326530612244898
Amazon-GoogleProducts,4,0.37,0.5805243445692884,0.6326530612244898
Amazon-GoogleProducts,4,0.38,0.5849056603773585,0.6326530612244898
Amazon-GoogleProducts,4,0.39,0.5923076923076923,0.6285714285714286
Amazon-GoogleProducts,4,0.4,0.6023622047244095,0.6244897959183674
Amazon-GoogleProducts,4,0.41,0.6144578313253012,0.6244897959183674
Amazon-GoogleProducts,4,0.42,0.6090534979423868,0.6040816326530613
Amazon-GoogleProducts,4,0.43,0.6218487394957983,0.6040816326530613
Amazon-GoogleProducts,4,0.44,0.6347826086956522,0.5959183673469388
Amazon-GoogleProducts,4,0.45,0.6355555555555555,0.5836734693877551
Amazon-GoogleProducts,4,0.46,0.6422018348623854,0.5714285714285714
Amazon-GoogleProducts,4,0.47,0.6435185185185185,0.5673469387755102
Amazon-GoogleProducts,4,0.48,0.6571428571428571,0.563265306122449
Amazon-GoogleProducts,4,0.49,0.6568627450980392,0.5469387755102041
Amazon-GoogleProducts,4,0.5,0.6551724137931034,0.5428571428571428
Amazon-GoogleProducts,4,0.51,0.6683673469387755,0.5346938775510204
Amazon-GoogleProducts,4,0.52,0.6648936170212766,0.5102040816326531
Amazon-GoogleProducts,4,0.53,0.6666666666666666,0.5061224489795918
Amazon-GoogleProducts,4,0.54,0.6703296703296703,0.49795918367346936
Amazon-GoogleProducts,4,0.55,0.6815642458100558,0.49795918367346936
Amazon-GoogleProducts,4,0.56,0.6896551724137931,0.4897959183673469
Amazon-GoogleProducts,4,0.57,0.6918604651162791,0.4857142857142857
Amazon-GoogleProducts,4,0.58,0.6871165644171779,0.45714285714285713
Amazon-GoogleProducts,4,0.59,0.6875,0.4489795918367347
Amazon-GoogleProducts,4,0.6,0.6967741935483871,0.44081632653061226
Amazon-GoogleProducts,4,0.61,0.6959459459459459,0.4204081632653061
Amazon-GoogleProducts,4,0.62,0.7142857142857143,0.40816326530612246
Amazon-GoogleProducts,4,0.63,0.7045454545454546,0.3795918367346939
Amazon-GoogleProducts,4,0.64,0.7142857142857143,0.3673469387755102
Amazon-GoogleProducts,4,0.65,0.7272727272727273,0.35918367346938773
Amazon-GoogleProducts,4,0.66,0.7454545454545455,0.3346938775510204
Amazon-GoogleProducts,4,0.67,0.75,0.30612244897959184
Amazon-GoogleProducts,4,0.68,0.7473684210526316,0.2897959183673469
Amazon-GoogleProducts,4,0.69,0.7526881720430108,0.2857142857142857
Amazon-GoogleProducts,4,0.7,0.7444444444444445,0.27346938775510204
Amazon-GoogleProducts,4,0.71,0.7586206896551724,0.2693877551020408
Amazon-GoogleProducts,4,0.72,0.7469879518072289,0.2530612244897959
Amazon-GoogleProducts,4,0.73,0.7638888888888888,0.22448979591836735
Amazon-GoogleProducts,4,0.74,0.746268656716418,0.20408163265306123
Amazon-GoogleProducts,4,0.75,0.7454545454545455,0.1673469387755102
Amazon-GoogleProducts,4,0.76,0.7647058823529411,0.15918367346938775
Amazon-GoogleProducts,4,0.77,0.7555555555555555,0.13877551020408163
Amazon-GoogleProducts,4,0.78,0.7380952380952381,0.12653061224489795
Amazon-GoogleProducts,4,0.79,0.75,0.11020408163265306
Amazon-GoogleProducts,4,0.8,0.7575757575757576,0.10204081632653061
Amazon-GoogleProducts,4,0.81,0.76,0.07755102040816327
Amazon-GoogleProducts,4,0.82,0.8181818181818182,0.07346938775510205
Amazon-GoogleProducts,4,0.83,0.8333333333333334,0.061224489795918366
Amazon-GoogleProducts,4,0.84,0.9166666666666666,0.044897959183673466
Amazon-GoogleProducts,4,0.85,0.9,0.036734693877551024
Amazon-GoogleProducts,4,0.86,0.9,0.036734693877551024
Amazon-GoogleProducts,4,0.87,0.9,0.036734693877551024
Amazon-GoogleProducts,4,0.88,0.9,0.036734693877551024
Amazon-GoogleProducts,4,0.89,0.8888888888888888,0.0326530612244898
Amazon-GoogleProducts,4,0.9,0.875,0.02857142857142857
Amazon-GoogleProducts,4,0.91,0.8,0.0163265306122449
Amazon-GoogleProducts,4,0.92,1.0,0.0163265306122449
Amazon-GoogleProducts,4,0.93,0.0,0.0
Amazon-GoogleProducts,4,0.94,0.0,0.0
Amazon-GoogleProducts,4,0.95,0.0,0.0
